linkID,pollutantID,sourceTypeID,ratePerDistance
9,112,42,1.778620005
9,115,42,0.118883997
9,118,42,3.881010056
9,119,42,0
10,1,42,45.75189972
10,2,42,146.1150055
10,3,42,336.4259949
10,90,42,39581.10156
10,91,42,548693
10,110,42,9.147589684
10,112,42,5.266570091
10,115,42,0.118883997
10,118,42,3.881010056
10,119,42,0
11,1,42,77.82800293
11,2,42,248.3659973
11,3,42,525.9279785
11,90,42,68615.70313
11,91,42,961045
11,110,42,19.13080025
11,112,42,15.24979973
11,115,42,0.118883997
11,118,42,3.881010056
11,119,42,0
12,1,42,95.14710236
12,2,42,334.8699951
12,3,42,709.2999878
12,90,42,96250.5
12,91,42,1341480
12,110,42,33.93460083
12,112,42,30.05360031
12,115,42,0.118883997
12,118,42,3.881010056
12,119,42,0
13,1,42,123.7139969
13,2,42,427.1499939
13,3,42,812.6119995
13,90,42,124758
13,91,42,1742290
13,110,42,49.33280182
13,112,42,45.4518013
13,115,42,0.118883997
13,118,42,3.881010056
13,119,42,0
14,1,42,167.5919952
14,2,42,589.1270142
14,3,42,1268.47998
14,90,42,171676
14,91,42,2399480
14,110,42,67.88469696
14,112,42,64.00370026
14,115,42,0.118883997
14,118,42,3.881010056
14,119,42,0
15,1,42,225.3159943
15,2,42,744.6069946
15,3,42,1775.880005
15,90,42,240347
15,91,42,3359280
15,110,42,105.8740005
15,112,42,101.9929962
15,115,42,0.118883997
15,118,42,3.881010056
15,119,42,0
16,1,42,289.6929932
16,2,42,957.3519897
16,3,42,2283.27002
16,90,42,309017
16,91,42,4319070
16,110,42,167.701004
16,112,42,163.8200073
16,115,42,0.118883997
16,118,42,3.881010056
16,119,42,0
17,1,42,354.0690002
17,2,42,1170.099976
17,3,42,2790.659912
17,90,42,377688
17,91,42,5278860
17,110,42,213.2489929
17,112,42,209.3679962
17,115,42,0.118883997
17,118,42,3.881010056
17,119,42,0
18,1,42,48.90869904
18,2,42,187.7019958
18,3,42,304.6130066
18,90,42,37744.19922
18,91,42,530648
18,110,42,10.39700031
18,112,42,6.515999794
18,115,42,0.118883997
18,118,42,3.881010056
18,119,42,0
19,1,42,74.87319946
19,2,42,312.7919922
19,3,42,743.973999
19,90,42,107996
19,91,42,1503150
19,110,42,23.81459999
19,112,42,19.93359947
19,115,42,0.118883997
19,118,42,3.881010056
19,119,42,0
20,1,42,108.3290024
20,2,42,525.6409912
20,3,42,1340.869995
20,90,42,169440
20,91,42,2361670
20,110,42,37.18230057
20,112,42,33.30130005
20,115,42,0.118883997
20,118,42,3.881010056
20,119,42,0
21,1,42,153.7250061
21,2,42,541.6970215
21,3,42,1877.219971
21,90,42,237216
21,91,42,3306340
21,110,42,56.12319946
21,112,42,52.24219894
21,115,42,0.118883997
21,118,42,3.881010056
21,119,42,0
22,1,42,197.6470032
22,2,42,696.4680176
22,3,42,2413.570068
22,90,42,304991
22,91,42,4250990
22,110,42,86.62190247
22,112,42,82.74089813
22,115,42,0.118883997
22,118,42,3.881010056
22,119,42,0
23,1,42,241.5679932
23,2,42,851.2369995
23,3,42,2949.919922
23,90,42,372767
23,91,42,5195660
23,110,42,108.3349991
23,112,42,104.4540024
23,115,42,0.118883997
23,118,42,3.881010056
23,119,42,0
1,1,43,21.28879929
1,2,43,39.16220093
1,3,43,81.53119659
1,90,43,16954.19922
1,91,43,230303
1,110,43,4.761809826
1,112,43,1.02512002
1,115,43,0.116681002
1,118,43,3.736690044
1,119,43,0
2,1,43,12.59259987
2,2,43,25.03050041
2,3,43,59.75479889
2,90,43,8519.879883
2,91,43,115773
2,110,43,5.135099888
2,112,43,1.398409963
2,115,43,0.116681002
2,118,43,3.736690044
2,119,43,0
3,1,43,26.34530067
3,2,43,62.40840149
3,3,43,54.01520157
3,90,43,11288
3,91,43,153389
3,110,43,5.620779991
3,112,43,1.884089947
3,115,43,0.116681002
3,118,43,3.736690044
3,119,43,0
4,1,43,26.00569916
4,2,43,83.6242981
4,3,43,209.4149933
4,90,43,32114.5
4,91,43,436319
4,110,43,6.280970097
4,112,43,2.544280052
4,115,43,0.116681002
4,118,43,3.736690044
4,119,43,0
5,1,43,43.60620117
5,2,43,270.8980103
5,3,43,355.0979919
5,90,43,58875.39844
5,91,43,800254
5,110,43,14.69499969
5,112,43,10.95839977
5,115,43,0.116681002
5,118,43,3.736690044
5,119,43,0
6,1,43,52.06700134
6,2,43,385.3789978
6,3,43,485.07901
6,90,43,86030.70313
6,91,43,1169550
6,110,43,22.63229942
6,112,43,18.89559937
6,115,43,0.116681002
6,118,43,3.736690044
6,119,43,0
7,1,43,59.94760132
7,2,43,512.8530273
7,3,43,583.1400146
7,90,43,109101
7,91,43,1483380
7,110,43,32.73889923
7,112,43,29.00219917
7,115,43,0.116681002
7,118,43,3.736690044
7,119,43,0
8,1,43,62.6719017
8,2,43,680.4110107
8,3,43,798.8629761
8,90,43,149385
8,91,43,2031230
8,110,43,36.61470032
8,112,43,32.87799835
8,115,43,0.116681002
8,118,43,3.736690044
8,119,43,0
9,1,43,28.83309937
9,2,43,79.29669952
9,3,43,37.2336998
9,90,43,9282.040039
9,91,43,126203
9,110,43,4.806250095
9,112,43,1.069560051
9,115,43,0.116681002
9,118,43,3.736690044
9,119,43,0
10,1,43,34.05189896
10,2,43,128.227005
10,3,43,250.2489929
10,90,43,40845.80078
10,91,43,554912
10,110,43,6.338049889
10,112,43,2.601360083
10,115,43,0.116681002
10,118,43,3.736690044
10,119,43,0
11,1,43,38.7215004
11,2,43,279.598999
11,3,43,413.946991
11,90,43,68238
11,91,43,927425
11,110,43,11.47789955
11,112,43,7.741240025
11,115,43,0.116681002
11,118,43,3.736690044
11,119,43,0
12,1,43,40.42139816
12,2,43,456.7049866
12,3,43,604.4210205
12,90,43,97440.5
12,91,43,1324060
12,110,43,22.19420052
12,112,43,18.45750046
12,115,43,0.116681002
12,118,43,3.736690044
12,119,43,0
13,1,43,45.71530151
13,2,43,602.6069946
13,3,43,744.585022
13,90,43,125392
13,91,43,1704010
13,110,43,27.23789978
13,112,43,23.50119972
13,115,43,0.116681002
13,118,43,3.736690044
13,119,43,0
14,1,43,52.5923996
14,2,43,797.2849731
14,3,43,1014.090027
14,90,43,172031
14,91,43,2337900
14,110,43,34.13750076
14,112,43,30.4008007
14,115,43,0.116681002
14,118,43,3.736690044
14,119,43,0
15,1,43,51.41490173
15,2,43,1031.170044
15,3,43,1330.390015
15,90,43,240844
15,91,43,3273060
15,110,43,42.74670029
15,112,43,39.00999832
15,115,43,0.116681002
15,118,43,3.736690044
15,119,43,0
16,1,43,66.10489655
16,2,43,1325.790039
16,3,43,1707.599976
16,90,43,309657
16,91,43,4208220
16,110,43,53.5306015
16,112,43,49.79389954
16,115,43,0.116681002
16,118,43,3.736690044
16,119,43,0
17,1,43,80.79499817
17,2,43,1620.410034
17,3,43,2087.070068
17,90,43,378469
17,91,43,5143370
17,110,43,61.00299835
17,112,43,57.2663002
17,115,43,0.116681002
17,118,43,3.736690044
17,119,43,0
18,1,43,34.1208992
18,2,43,142.4920044
18,3,43,190.9199982
18,90,43,37017.89844
18,91,43,503190
18,110,43,9.57833004
18,112,43,5.841639996
18,115,43,0.116681002
18,118,43,3.736690044
18,119,43,0
19,1,43,37.57369995
19,2,43,372.0029907
19,3,43,738.1060181
19,90,43,109857
19,91,43,1492700
19,110,43,20.67280006
19,112,43,16.93610001
19,115,43,0.116681002
19,118,43,3.736690044
19,119,43,0
20,1,43,40.59049988
20,2,43,551.9890137
20,3,43,1112.26001
20,90,43,171495
20,91,43,2330350
20,110,43,25.50320053
20,112,43,21.76650047
20,115,43,0.116681002
20,118,43,3.736690044
20,119,43,0
21,1,43,37.98860168
21,2,43,693.6829834
21,3,43,1484.869995
21,90,43,240093
21,91,43,3262490
21,110,43,30.4333992
21,112,43,26.69680023
21,115,43,0.116681002
21,118,43,3.736690044
21,119,43,0
22,1,43,48.84249878
22,2,43,891.8790283
22,3,43,1906.540039
22,90,43,308690
22,91,43,4194620
22,110,43,37.49169922
22,112,43,33.75510025
22,115,43,0.116681002
22,118,43,3.736690044
22,119,43,0
23,1,43,59.69639969
23,2,43,1090.069946
23,3,43,2330.219971
23,90,43,377288
23,91,43,5126750
23,110,43,41.62639999
23,112,43,37.88970184
23,115,43,0.116681002
23,118,43,3.736690044
23,119,43,0
1,1,51,11.05179977
1,2,51,36.91559982
1,3,51,82.31300354
1,90,51,16971.19922
1,91,51,230543
1,110,51,4.381450176
1,112,51,0.741044998
1,115,51,0.136968002
1,118,51,3.640409946
1,119,51,0
2,1,51,8.753020287
2,2,51,22.67560005
2,3,51,71.11569977
2,90,51,8536.599609
2,91,51,116007
2,110,51,4.482619762
2,112,51,0.842217028
2,115,51,0.136968002
2,118,51,3.640409946
2,119,51,0
3,1,51,15.76280022
3,2,51,65.34649658
3,3,51,69.19290161
3,90,51,11309.2998
3,91,51,153686
3,110,51,4.896430016
3,112,51,1.256029963
3,115,51,0.136968002
3,118,51,3.640409946
3,119,51,0
4,1,51,17.09410095
4,2,51,84.5121994
4,3,51,227.5919952
4,90,51,32157.90039
4,91,51,436928
4,110,51,6.249680042
4,112,51,2.609280109
4,115,51,0.136968002
4,118,51,3.640409946
4,119,51,0
5,1,51,26.03280067
5,2,51,210.0310059
5,3,51,370.4530029
5,90,51,59009.39844
5,91,51,802129
5,110,51,19.07019997
5,112,51,15.42980003
5,115,51,0.136968002
5,118,51,3.640409946
5,119,51,0
6,1,51,32.05670166
6,2,51,303.3869934
6,3,51,493.5069885
6,90,51,86254.70313
6,91,51,1172680
6,110,51,26.02470016
6,112,51,22.38430023
6,115,51,0.136968002
6,118,51,3.640409946
6,119,51,0
7,1,51,35.79919815
7,2,51,404.8670044
7,3,51,599.0250244
7,90,51,109416
7,91,51,1487790
7,110,51,37.24829865
7,112,51,33.60789871
7,115,51,0.136968002
7,118,51,3.640409946
7,119,51,0
8,1,51,40.59730148
8,2,51,552.5830078
8,3,51,835.4550171
8,90,51,149823
8,91,51,2037360
8,110,51,37.99319839
8,112,51,34.35279846
8,115,51,0.136968002
8,118,51,3.640409946
8,119,51,0
9,1,51,16.5007
9,2,51,72.26509857
9,3,51,52.50740051
9,90,51,9312.910156
9,91,51,126634
9,110,51,5.084420204
9,112,51,1.444010019
9,115,51,0.136968002
9,118,51,3.640409946
9,119,51,0
10,1,51,20.0442009
10,2,51,113.8929977
10,3,51,277.9140015
10,90,51,40893
10,91,51,555576
10,110,51,8.004059792
10,112,51,4.363649845
10,115,51,0.136968002
10,118,51,3.640409946
10,119,51,0
11,1,51,22.32909966
11,2,51,244.5590057
11,3,51,441.6820068
11,90,51,68378.10156
11,91,51,929388
11,110,51,16.23620033
11,112,51,12.5958004
11,115,51,0.136968002
11,118,51,3.640409946
11,119,51,0
12,1,51,23.94739914
12,2,51,313.7609863
12,3,51,633.5369873
12,90,51,97591.70313
12,91,51,1326180
12,110,51,29.04380035
12,112,51,25.40340042
12,115,51,0.136968002
12,118,51,3.640409946
12,119,51,0
13,1,51,26.10169983
13,2,51,408.7460022
13,3,51,783.8270264
13,90,51,125607
13,91,51,1707030
13,110,51,42.28530121
13,112,51,38.64490128
13,115,51,0.136968002
13,118,51,3.640409946
13,119,51,0
14,1,51,29.71689987
14,2,51,556.0369873
14,3,51,1086.52002
14,90,51,172329
14,91,51,2342070
14,110,51,57.8348999
14,112,51,54.19449997
14,115,51,0.136968002
14,118,51,3.640409946
14,119,51,0
15,1,51,32.44990158
15,2,51,719.6400146
15,3,51,1401.01001
15,90,51,241261
15,91,51,3278900
15,110,51,88.92340088
15,112,51,85.28299713
15,115,51,0.136968002
15,118,51,3.640409946
15,119,51,0
16,1,51,41.72129822
16,2,51,925.2509766
16,3,51,1753.670044
16,90,51,310192
16,91,51,4215730
16,110,51,139.5820007
16,112,51,135.9420013
16,115,51,0.136968002
16,118,51,3.640409946
16,119,51,0
17,1,51,50.99280167
17,2,51,1130.859985
17,3,51,2143.379883
17,90,51,379123
17,91,51,5152550
17,110,51,176.9499969
17,112,51,173.3099976
17,115,51,0.136968002
17,118,51,3.640409946
17,119,51,0
18,1,51,24.46430016
18,2,51,144.0890045
18,3,51,192.4700012
18,90,51,37109.10156
18,91,51,504467
18,110,51,9.014909744
18,112,51,5.374499798
18,115,51,0.136968002
18,118,51,3.640409946
18,119,51,0
19,1,51,25.52330017
19,2,51,282.6679993
19,3,51,801.3839722
19,90,51,110012
19,91,51,1494880
19,110,51,20.72830009
19,112,51,17.08790016
19,115,51,0.136968002
19,118,51,3.640409946
19,119,51,0
20,1,51,29.38330078
20,2,51,454.0299988
20,3,51,1161.380005
20,90,51,171753
20,91,51,2333970
20,110,51,31.34000015
20,112,51,27.69960022
20,115,51,0.136968002
20,118,51,3.640409946
20,119,51,0
21,1,51,38.27809906
21,2,51,519.6710205
21,3,51,1516.349976
21,90,51,240454
21,91,51,3267560
21,110,51,46.2317009
21,112,51,42.59130096
21,115,51,0.136968002
21,118,51,3.640409946
21,119,51,0
22,1,51,49.21480179
22,2,51,668.1489868
22,3,51,1907.280029
22,90,51,309154
22,91,51,4201130
22,110,51,70.24839783
22,112,51,66.60800171
22,115,51,0.136968002
22,118,51,3.640409946
22,119,51,0
23,1,51,60.15140152
23,2,51,816.6259766
23,3,51,2331.120117
23,90,51,377855
23,91,51,5134710
23,110,51,87.19719696
23,112,51,83.55680084
23,115,51,0.136968002
23,118,51,3.640409946
23,119,51,0
1,1,52,17.26329994
1,2,52,60.229599
1,3,52,61.56949997
1,90,52,14766.7002
1,91,52,201537
1,110,52,3.374720097
1,112,52,0.682875991
1,115,52,0.0837394
1,118,52,2.691839933
1,119,52,0
2,1,52,10.2979002
2,2,52,29.20339966
2,3,52,46.4029007
2,90,52,8260.879883
2,91,52,112998
2,110,52,3.589489937
2,112,52,0.897650003
2,115,52,0.0837394
2,118,52,2.691839933
2,119,52,0
3,1,52,21.0909996
3,2,52,86.73729706
3,3,52,45.56689835
3,90,52,10951.2002
3,91,52,149800
3,110,52,3.938050032
3,112,52,1.246209979
3,115,52,0.0837394
3,118,52,2.691839933
3,119,52,0
4,1,52,24.50830078
4,2,52,171.8320007
4,3,52,165.6230011
4,90,52,29620.59961
4,91,52,404761
4,110,52,4.54200983
4,112,52,1.850160003
4,115,52,0.0837394
4,118,52,2.691839933
4,119,52,0
5,1,52,53.79230118
5,2,52,673.0679932
5,3,52,300.1619873
5,90,52,61518
5,91,52,842683
5,110,52,11.73289967
5,112,52,9.041110039
5,115,52,0.0837394
5,118,52,2.691839933
5,119,52,0
6,1,52,77.07350159
6,2,52,1078.800049
6,3,52,420.571991
6,90,52,93852.89844
6,91,52,1286600
6,110,52,17.50399971
6,112,52,14.81210041
6,115,52,0.0837394
6,118,52,2.691839933
6,119,52,0
7,1,52,99.56269836
7,2,52,1492.819946
7,3,52,520.8770142
7,90,52,123285
7,91,52,1691110
7,110,52,25.04540062
7,112,52,22.35350037
7,115,52,0.0837394
7,118,52,2.691839933
7,119,52,0
8,1,52,128.677002
8,2,52,2101.360107
8,3,52,723.210022
8,90,52,171116
8,91,52,2347740
8,110,52,27.30240059
8,112,52,24.61050034
8,115,52,0.0837394
8,118,52,2.691839933
8,119,52,0
9,1,52,23.45149994
9,2,52,115.0370026
9,3,52,36.06539917
9,90,52,10520.5
9,91,52,144317
9,110,52,3.591639996
9,112,52,0.899793983
9,115,52,0.0837394
9,118,52,2.691839933
9,119,52,0
10,1,52,27.87969971
10,2,52,200.2100067
10,3,52,201.6159973
10,90,52,36969.19922
10,91,52,504978
10,110,52,5.009699821
10,112,52,2.317859888
10,115,52,0.0837394
10,118,52,2.691839933
10,119,52,0
11,1,52,41.72119904
11,2,52,855.3049927
11,3,52,345.1260071
11,90,52,69502.29688
11,91,52,951602
11,110,52,9.554169655
11,112,52,6.86232996
11,115,52,0.0837394
11,118,52,2.691839933
11,119,52,0
12,1,52,45.12609863
12,2,52,1195.560059
12,3,52,488.8399963
12,90,52,93860.5
12,91,52,1283720
12,110,52,17.97929955
12,112,52,15.28740025
12,115,52,0.0837394
12,118,52,2.691839933
12,119,52,0
13,1,52,56.2016983
13,2,52,1648.920044
13,3,52,610.3540039
13,90,52,123578
13,91,52,1690920
13,110,52,23.22470093
13,112,52,20.53289986
13,115,52,0.0837394
13,118,52,2.691839933
13,119,52,0
14,1,52,72.395401
14,2,52,2318.820068
14,3,52,840.3759766
14,90,52,171142
14,91,52,2342180
14,110,52,30.14259911
14,112,52,27.45070076
14,115,52,0.0837394
14,118,52,2.691839933
14,119,52,0
15,1,52,88.5039978
15,2,52,3191.409912
15,3,52,1111.75
15,90,52,239599
15,91,52,3279050
15,110,52,42.14170074
15,112,52,39.44990158
15,115,52,0.0837394
15,118,52,2.691839933
15,119,52,0
16,1,52,113.7910004
16,2,52,4103.240234
16,3,52,1418.810059
16,90,52,308056
16,91,52,4215920
16,110,52,59.88349915
16,112,52,57.19169998
16,115,52,0.0837394
16,118,52,2.691839933
16,119,52,0
17,1,52,139.0780029
17,2,52,5015.080078
17,3,52,1734.099976
17,90,52,376512
17,91,52,5152790
17,110,52,75.46060181
17,112,52,72.76879883
17,115,52,0.0837394
17,118,52,2.691839933
17,119,52,0
18,1,52,26.95280075
18,2,52,282.8680115
18,3,52,172.4579926
18,90,52,39325.10156
18,91,52,538843
18,110,52,7.037499905
18,112,52,4.345650196
18,115,52,0.0837394
18,118,52,2.691839933
18,119,52,0
19,1,52,36.52980042
19,2,52,1011.460022
19,3,52,604.8460083
19,90,52,104201
19,91,52,1424710
19,110,52,15.55109978
19,112,52,12.85929966
19,115,52,0.0837394
19,118,52,2.691839933
19,119,52,0
20,1,52,47.17269897
20,2,52,1649.640015
20,3,52,913.0269775
20,90,52,165307
20,91,52,2260920
20,110,52,20.52230072
20,112,52,17.83040047
20,115,52,0.0837394
20,118,52,2.691839933
20,119,52,0
21,1,52,56.36589813
21,2,52,2243.370117
21,3,52,1223.76001
21,90,52,231430
21,91,52,3165290
21,110,52,26.70190048
21,112,52,24.01000023
21,115,52,0.0837394
21,118,52,2.691839933
21,119,52,0
22,1,52,72.47039795
22,2,52,2884.340088
22,3,52,1564.01001
22,90,52,297552
22,91,52,4069650
22,110,52,36.56380081
22,112,52,33.87200165
22,115,52,0.0837394
22,118,52,2.691839933
22,119,52,0
23,1,52,88.57499695
23,2,52,3525.300049
23,3,52,1911.569946
23,90,52,363674
23,91,52,4974010
23,110,52,42.1291008
23,112,52,39.43730164
23,115,52,0.0837394
23,118,52,2.691839933
23,119,52,0
1,1,53,19.30179977
1,2,53,57.6692009
1,3,53,67.21489716
1,90,53,15771.2002
1,91,53,214740
1,110,53,3.694999933
1,112,53,0.769406021
1,115,53,0.097277902
1,118,53,2.925590038
1,119,53,0
2,1,53,11.37950039
2,2,53,28.8560009
2,3,53,53.17039871
2,90,53,8373.589844
2,91,53,114182
2,110,53,3.940330029
2,112,53,1.014729977
2,115,53,0.097277902
2,118,53,2.925590038
2,119,53,0
3,1,53,23.55760002
3,2,53,84.62419891
3,3,53,50.52740097
3,90,53,11097.40039
3,91,53,151326
3,110,53,4.222720146
3,112,53,1.297119975
3,115,53,0.097277902
3,118,53,2.925590038
3,119,53,0
4,1,53,26.33589935
4,2,53,158.8699951
4,3,53,180.0149994
4,90,53,30752.40039
4,91,53,419053
4,110,53,4.912580013
4,112,53,1.986989975
4,115,53,0.097277902
4,118,53,2.925590038
4,119,53,0
5,1,53,54.96989822
5,2,53,598.1719971
5,3,53,326.4979858
5,90,53,60226.5
5,91,53,822092
5,110,53,12.42580032
5,112,53,9.500160217
5,115,53,0.097277902
5,118,53,2.925590038
5,119,53,0
6,1,53,76.28790283
6,2,53,945.2059937
6,3,53,457.7810059
6,90,53,90118.20313
6,91,53,1230840
6,110,53,18.29840088
6,112,53,15.37279987
6,115,53,0.097277902
6,118,53,2.925590038
6,119,53,0
7,1,53,97.10590363
7,2,53,1302.900024
7,3,53,566.4180298
7,90,53,116560
7,91,53,1592740
7,110,53,25.82780075
7,112,53,22.9022007
7,115,53,0.097277902
7,118,53,2.925590038
7,119,53,0
8,1,53,121.7060013
8,2,53,1822.449951
8,3,53,783.6090088
8,90,53,160831
8,91,53,2198090
8,110,53,28.23349953
8,112,53,25.30789948
8,115,53,0.097277902
8,118,53,2.925590038
8,119,53,0
9,1,53,25.98410034
9,2,53,111.737999
9,3,53,39.37049866
9,90,53,9933.599609
9,91,53,135742
9,110,53,3.815680027
9,112,53,0.890084982
9,115,53,0.097277902
9,118,53,2.925590038
9,119,53,0
10,1,53,31.09799957
10,2,53,192.0899963
10,3,53,217.5050049
10,90,53,38736.80078
10,91,53,527718
10,110,53,5.304120064
10,112,53,2.378520012
10,115,53,0.097277902
10,118,53,2.925590038
10,119,53,0
11,1,53,43.07009888
11,2,53,754.4000244
11,3,53,371.9320068
11,90,53,68844.10156
11,91,53,939396
11,110,53,10.03909969
11,112,53,7.113490105
11,115,53,0.097277902
11,118,53,2.925590038
11,119,53,0
12,1,53,46.29539871
12,2,53,1032.5
12,3,53,533.0380249
12,90,53,95431.70313
12,91,53,1301200
12,110,53,18.93829918
12,112,53,16.01280022
12,115,53,0.097277902
12,118,53,2.925590038
12,119,53,0
13,1,53,56.57580185
13,2,53,1416.939941
13,3,53,666.6859741
13,90,53,124297
13,91,53,1695300
13,110,53,24.09269905
13,112,53,21.16710091
13,115,53,0.097277902
13,118,53,2.925590038
13,119,53,0
14,1,53,71.33239746
14,2,53,1980.290039
14,3,53,912.4530029
14,90,53,171381
14,91,53,2337800
14,110,53,31.41139984
14,112,53,28.48579979
14,115,53,0.097277902
14,118,53,2.925590038
14,119,53,0
15,1,53,83.63829803
15,2,53,2706.419922
15,3,53,1210.27002
15,90,53,239934
15,91,53,3272920
15,110,53,43.55160141
15,112,53,40.62599945
15,115,53,0.097277902
15,118,53,2.925590038
15,119,53,0
16,1,53,107.5350037
16,2,53,3479.679932
16,3,53,1541.859985
16,90,53,308486
16,91,53,4208030
16,110,53,62.10409927
16,112,53,59.17850113
16,115,53,0.097277902
16,118,53,2.925590038
16,119,53,0
17,1,53,131.4320068
17,2,53,4252.939941
17,3,53,1884.5
17,90,53,377039
17,91,53,5143150
17,110,53,78.41010284
17,112,53,75.48449707
17,115,53,0.097277902
17,118,53,2.925590038
17,119,53,0
18,1,53,30.19510078
18,2,53,261.2340088
18,3,53,187.1759949
18,90,53,38212
18,91,53,521711
18,110,53,7.484360218
18,112,53,4.55877018
18,115,53,0.097277902
18,118,53,2.925590038
18,119,53,0
19,1,53,38.62179947
19,2,53,879.0170288
19,3,53,651.8220215
19,90,53,106727
19,91,53,1454900
19,110,53,16.26029968
19,112,53,13.33469963
19,115,53,0.097277902
19,118,53,2.925590038
19,119,53,0
20,1,53,47.74280167
20,2,53,1421.099976
20,3,53,1001.099976
20,90,53,168018
20,91,53,2290920
20,110,53,21.53949928
20,112,53,18.61389923
20,115,53,0.097277902
20,118,53,2.925590038
20,119,53,0
21,1,53,54.1291008
21,2,53,1916.579956
21,3,53,1345.819946
21,90,53,235225
21,91,53,3207290
21,110,53,28.00239944
21,112,53,25.07679939
21,115,53,0.097277902
21,118,53,2.925590038
21,119,53,0
22,1,53,69.59449768
22,2,53,2464.179932
22,3,53,1717.72998
22,90,53,302431
22,91,53,4123650
22,110,53,38.25699997
22,112,53,35.33140182
22,115,53,0.097277902
22,118,53,2.925590038
22,119,53,0
23,1,53,85.05999756
23,2,53,3011.77002
23,3,53,2099.449951
23,90,53,369638
23,91,53,5040020
23,110,53,44.1167984
23,112,53,41.19120026
23,115,53,0.097277902
23,118,53,2.925590038
23,119,53,0
1,1,54,16.26490021
1,2,54,80.91139984
1,3,54,35.30220032
1,90,54,12603.5
1,91,54,173090
1,110,54,1.539620042
1,112,54,0.34810099
1,115,54,0.047240499
1,118,54,1.191519976
1,119,54,0
2,1,54,8.849599838
2,2,54,33.71989822
2,3,54,21.29369926
2,90,54,8003.810059
2,91,54,110239
2,110,54,1.661470056
2,112,54,0.469953001
2,115,54,0.047240499
2,118,54,1.191519976
2,119,54,0
3,1,54,18.7866993
3,2,54,106.802002
3,3,54,25.29910088
3,90,54,10616.2998
3,91,54,146225
3,110,54,1.690739989
3,112,54,0.499220997
3,115,54,0.047240499
3,118,54,1.191519976
3,119,54,0
4,1,54,25.78750038
4,2,54,262.1180115
4,3,54,91.28530121
4,90,54,27148.30078
4,91,54,373469
4,110,54,1.934100032
4,112,54,0.74257803
4,115,54,0.047240499
4,118,54,1.191519976
4,119,54,0
5,1,54,72.80609894
5,2,54,1124.930054
5,3,54,204.2599945
5,90,54,64114.10156
5,91,54,884408
5,110,54,4.417759895
5,112,54,3.226249933
5,115,54,0.047240499
5,118,54,1.191519976
5,119,54,0
6,1,54,114.9380035
6,2,54,1854.859985
6,3,54,309.2200012
6,90,54,101563
6,91,54,1402020
6,110,54,6.5447402
6,112,54,5.353219986
6,115,54,0.047240499
6,118,54,1.191519976
6,119,54,0
7,1,54,156.4909973
7,2,54,2587.889893
7,3,54,402.1889954
7,90,54,137281
7,91,54,1896110
7,110,54,9.136529922
7,112,54,7.945010185
7,115,54,0.047240499
7,118,54,1.191519976
7,119,54,0
8,1,54,216.8509979
8,2,54,3681.449951
8,3,54,560.9359741
8,90,54,192567
8,91,54,2660230
8,110,54,10.56229973
8,112,54,9.370809555
8,115,54,0.047240499
8,118,54,1.191519976
8,119,54,0
9,1,54,21.71680069
9,2,54,150.3730011
9,3,54,25.39559937
9,90,54,11742.09961
9,91,54,162185
9,110,54,1.482509971
9,112,54,0.290995002
9,115,54,0.047240499
9,118,54,1.191519976
9,119,54,0
10,1,54,25.45350075
10,2,54,276.9429932
10,3,54,111.7699966
10,90,54,33126.19922
10,91,54,455471
10,110,54,1.955649972
10,112,54,0.764128029
10,115,54,0.047240499
10,118,54,1.191519976
10,119,54,0
11,1,54,52.02799988
11,2,54,1489.280029
11,3,54,216.3190002
11,90,54,70732.70313
11,91,54,975241
11,110,54,3.517580032
11,112,54,2.326060057
11,115,54,0.047240499
11,118,54,1.191519976
11,119,54,0
12,1,54,56.19689941
12,2,54,2089.159912
12,3,54,284.0310059
12,90,54,90290
12,91,54,1243430
12,110,54,6.728040218
12,112,54,5.536520004
12,115,54,0.047240499
12,118,54,1.191519976
12,119,54,0
13,1,54,75.12030029
13,2,54,2912.310059
13,3,54,369.6679993
13,90,54,121744
13,91,54,1677440
13,110,54,8.143309593
13,112,54,6.951789856
13,115,54,0.047240499
13,118,54,1.191519976
13,119,54,0
14,1,54,103.2600021
14,2,54,4138.399902
14,3,54,511.6459961
14,90,54,170204
14,91,54,2345620
14,110,54,10.30700016
14,112,54,9.11550045
14,115,54,0.047240499
14,118,54,1.191519976
14,119,54,0
15,1,54,138.0579987
15,2,54,5767.660156
15,3,54,679.9470215
15,90,54,238286
15,91,54,3283870
15,110,54,14.76200008
15,112,54,13.57040024
15,115,54,0.047240499
15,118,54,1.191519976
15,119,54,0
16,1,54,177.503006
16,2,54,7415.560059
16,3,54,873.3510132
16,90,54,306367
16,91,54,4222110
16,110,54,20.40110016
16,112,54,19.20960045
16,115,54,0.047240499
16,118,54,1.191519976
16,119,54,0
17,1,54,216.947998
17,2,54,9063.459961
17,3,54,1067.430054
17,90,54,374449
17,91,54,5160360
17,110,54,29.97069931
17,112,54,28.7791996
17,115,54,0.047240499
17,118,54,1.191519976
17,119,54,0
18,1,54,21.03860092
18,2,54,427.5069885
18,3,54,142.2380066
18,90,54,41595.89844
18,91,54,573953
18,110,54,3.034569979
18,112,54,1.843050003
18,115,54,0.047240499
18,118,54,1.191519976
18,119,54,0
19,1,54,38.82139969
19,2,54,1743.47998
19,3,54,349.7369995
19,90,54,98571.70313
19,91,54,1356980
19,110,54,6.326980114
19,112,54,5.1354599
